event_id,timestamp,minutes,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI24,2020-02-15 05:29:54,1:29:54,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:30:04,1:30:04,0,0,6.5,2.35,1.52
20200214FRI24,2020-02-15 05:30:04,1:30:04,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:30:14,1:30:14,0,0,6.5,2.35,1.52
20200214FRI24,2020-02-15 05:30:14,1:30:14,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:30:24,1:30:24,0,0,6.5,2.35,1.52
20200214FRI24,2020-02-15 05:30:24,1:30:24,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:30:34,1:30:34,0,0,6.5,2.35,1.52
20200214FRI24,2020-02-15 05:30:34,1:30:34,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:30:44,1:30:44,0,0,6.5,2.35,1.52
20200214FRI24,2020-02-15 05:30:44,1:30:44,0,0,7.5,4.25,1.18
20200214FRI24,2020-02-15 05:31:45,1:31:45,0,0,7.5,2.29,1.55
20200214FRI24,2020-02-15 05:31:45,1:31:45,0,0,8.5,4.10,1.19
20200214FRI24,2020-02-15 05:31:55,1:31:55,0,0,7.5,2.40,1.50
20200214FRI24,2020-02-15 05:31:55,1:31:55,0,0,8.5,4.50,1.16
20200214FRI24,2020-02-15 05:32:05,1:32:05,0,0,7.5,2.40,1.50
20200214FRI24,2020-02-15 05:32:05,1:32:05,0,0,8.5,4.50,1.16
20200214FRI24,2020-02-15 05:32:15,1:32:15,0,0,7.5,2.40,1.50
20200214FRI24,2020-02-15 05:32:15,1:32:15,0,0,8.5,4.50,1.16
20200214FRI24,2020-02-15 05:32:26,1:32:26,0,0,7.5,2.40,1.50
20200214FRI24,2020-02-15 05:32:26,1:32:26,0,0,8.5,4.50,1.16
20200214FRI24,2020-02-15 05:32:36,1:32:36,0,0,6.5,1.48,2.45
20200214FRI24,2020-02-15 05:32:36,1:32:36,0,0,7.5,2.43,1.49
20200214FRI24,2020-02-15 05:32:46,1:32:46,0,0,6.5,1.58,2.22
20200214FRI24,2020-02-15 05:32:46,1:32:46,0,0,7.5,2.72,1.40
20200214FRI24,2020-02-15 05:32:56,1:32:56,0,0,6.5,1.64,2.12
20200214FRI24,2020-02-15 05:32:56,1:32:56,0,0,7.5,2.88,1.36
20200214FRI24,2020-02-15 05:33:06,1:33:06,0,0,6.5,1.68,2.05
20200214FRI24,2020-02-15 05:33:06,1:33:06,0,0,7.5,3.00,1.33
20200214FRI24,2020-02-15 05:33:16,1:33:16,0,0,6.5,1.68,2.05
20200214FRI24,2020-02-15 05:33:16,1:33:16,0,0,7.5,3.00,1.33
20200214FRI24,2020-02-15 05:33:26,1:33:26,0,0,6.5,1.68,2.05
20200214FRI24,2020-02-15 05:33:26,1:33:26,0,0,7.5,3.00,1.33
20200214FRI24,2020-02-15 05:33:37,1:33:37,0,0,6.5,1.68,2.05
20200214FRI24,2020-02-15 05:33:37,1:33:37,0,0,7.5,3.00,1.33
20200214FRI24,2020-02-15 05:33:47,1:33:47,0,0,6.5,1.74,1.97
20200214FRI24,2020-02-15 05:33:47,1:33:47,0,0,7.5,3.20,1.30
20200214FRI24,2020-02-15 05:33:57,1:33:57,0,0,6.5,1.74,1.97
20200214FRI24,2020-02-15 05:33:57,1:33:57,0,0,7.5,3.20,1.30
20200214FRI24,2020-02-15 05:34:07,1:34:07,0,0,6.5,1.74,1.97
20200214FRI24,2020-02-15 05:34:07,1:34:07,0,0,7.5,3.20,1.30
20200214FRI24,2020-02-15 05:34:17,1:34:17,0,0,6.5,1.74,1.97
20200214FRI24,2020-02-15 05:34:17,1:34:17,0,0,7.5,3.20,1.30
20200214FRI24,2020-02-15 05:35:28,1:35:28,0,0,6.5,1.84,1.86
20200214FRI24,2020-02-15 05:35:28,1:35:28,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:35:38,1:35:38,0,0,6.5,1.78,1.92
20200214FRI24,2020-02-15 05:35:38,1:35:38,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:35:48,1:35:48,0,0,6.5,1.78,1.92
20200214FRI24,2020-02-15 05:35:48,1:35:48,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:36:18,1:36:18,0,0,6.5,1.78,1.92
20200214FRI24,2020-02-15 05:36:18,1:36:18,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:36:29,1:36:29,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:36:29,1:36:29,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:36:39,1:36:39,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:36:39,1:36:39,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:36:49,1:36:49,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:36:49,1:36:49,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:36:59,1:36:59,0,0,6.5,1.82,1.88
20200214FRI24,2020-02-15 05:36:59,1:36:59,0,0,7.5,3.45,1.26
20200214FRI24,2020-02-15 05:37:09,1:37:09,0,0,6.5,1.76,1.94
20200214FRI24,2020-02-15 05:37:09,1:37:09,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:37:19,1:37:19,0,0,6.5,1.76,1.94
20200214FRI24,2020-02-15 05:37:19,1:37:19,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:37:30,1:37:30,0,0,6.5,1.76,1.94
20200214FRI24,2020-02-15 05:37:30,1:37:30,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:37:40,1:37:40,0,0,6.5,1.76,1.94
20200214FRI24,2020-02-15 05:37:40,1:37:40,0,0,7.5,3.30,1.28
20200214FRI24,2020-02-15 05:37:50,1:37:50,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:37:50,1:37:50,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:38:00,1:38:00,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:38:00,1:38:00,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:38:10,1:38:10,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:38:10,1:38:10,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:38:20,1:38:20,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:38:20,1:38:20,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:38:30,1:38:30,0,0,6.5,1.85,1.85
20200214FRI24,2020-02-15 05:38:30,1:38:30,0,0,7.5,3.55,1.25
20200214FRI24,2020-02-15 05:38:41,1:38:41,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:38:41,1:38:41,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:38:51,1:38:51,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:38:51,1:38:51,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:39:01,1:39:01,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:39:01,1:39:01,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:39:11,1:39:11,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:39:11,1:39:11,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:39:21,1:39:21,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:39:21,1:39:21,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:39:31,1:39:31,0,0,6.5,1.92,1.78
20200214FRI24,2020-02-15 05:39:31,1:39:31,0,0,7.5,3.80,1.22
20200214FRI24,2020-02-15 05:39:42,1:39:42,0,0,6.5,2.04,1.69
20200214FRI24,2020-02-15 05:39:42,1:39:42,0,0,7.5,4.10,1.19
20200214FRI24,2020-02-15 05:39:52,1:39:52,0,0,6.5,2.04,1.69
20200214FRI24,2020-02-15 05:39:52,1:39:52,0,0,7.5,4.10,1.19
20200214FRI24,2020-02-15 05:40:02,1:40:02,0,0,6.5,2.04,1.69
20200214FRI24,2020-02-15 05:40:02,1:40:02,0,0,7.5,4.10,1.19
20200214FRI24,2020-02-15 05:40:12,1:40:12,0,0,6.5,2.04,1.69
20200214FRI24,2020-02-15 05:40:12,1:40:12,0,0,7.5,4.10,1.19
20200214FRI24,2020-02-15 05:40:22,1:40:22,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:40:22,1:40:22,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:40:32,1:40:32,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:40:32,1:40:32,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:40:42,1:40:42,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:40:42,1:40:42,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:40:53,1:40:53,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:40:53,1:40:53,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:41:03,1:41:03,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:41:03,1:41:03,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:41:13,1:41:13,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:41:13,1:41:13,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:41:23,1:41:23,0,0,6.5,2.17,1.61
20200214FRI24,2020-02-15 05:41:23,1:41:23,0,0,7.5,4.70,1.15
20200214FRI24,2020-02-15 05:41:33,1:41:33,0,0,6.5,2.27,1.56
20200214FRI24,2020-02-15 05:41:33,1:41:33,0,0,7.5,5.00,1.13
20200214FRI24,2020-02-15 05:41:43,1:41:43,0,0,6.5,2.27,1.56
20200214FRI24,2020-02-15 05:41:43,1:41:43,0,0,7.5,5.00,1.13
20200214FRI24,2020-02-15 05:41:54,1:41:54,0,0,6.5,2.27,1.56
20200214FRI24,2020-02-15 05:41:54,1:41:54,0,0,7.5,5.00,1.13
20200214FRI24,2020-02-15 05:42:04,1:42:04,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:04,1:42:04,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:42:14,1:42:14,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:14,1:42:14,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:42:24,1:42:24,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:24,1:42:24,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:42:34,1:42:34,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:34,1:42:34,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:42:44,1:42:44,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:44,1:42:44,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:42:55,1:42:55,0,0,6.5,2.45,1.48
20200214FRI24,2020-02-15 05:42:55,1:42:55,0,0,7.5,5.50,1.11
20200214FRI24,2020-02-15 05:43:05,1:43:05,0,0,6.5,2.60,1.43
20200214FRI24,2020-02-15 05:43:15,1:43:15,0,0,6.5,2.60,1.43
20200214FRI24,2020-02-15 05:43:25,1:43:25,0,0,6.5,2.60,1.43
20200214FRI24,2020-02-15 05:43:35,1:43:35,0,0,6.5,2.60,1.43
20200214FRI24,2020-02-15 05:43:45,1:43:45,0,0,6.5,2.60,1.43
20200214FRI24,2020-02-15 05:43:55,1:43:55,0,0,6.5,2.75,1.39
20200214FRI24,2020-02-15 05:44:05,1:44:05,0,0,6.5,2.75,1.39
20200214FRI24,2020-02-15 05:44:15,1:44:15,0,0,6.5,2.75,1.39
20200214FRI24,2020-02-15 05:44:26,1:44:26,0,0,6.5,2.75,1.39
20200214FRI24,2020-02-15 05:44:36,1:44:36,0,0,6.5,2.75,1.39
20200214FRI24,2020-02-15 05:44:46,1:44:46,0,0,6.5,3.05,1.32
20200214FRI24,2020-02-15 05:44:56,1:44:56,0,0,6.5,3.05,1.32
20200214FRI24,2020-02-15 05:45:06,1:45:06,0,0,6.5,3.05,1.32
20200214FRI24,2020-02-15 05:45:16,1:45:16,0,0,6.5,3.30,1.28
20200214FRI24,2020-02-15 05:45:26,1:45:26,0,0,6.5,3.30,1.28
20200214FRI24,2020-02-15 05:45:36,1:45:36,0,0,6.5,3.30,1.28
20200214FRI24,2020-02-15 05:45:46,1:45:46,0,0,6.5,3.30,1.28
20200214FRI24,2020-02-15 05:45:56,1:45:56,0,0,6.5,3.30,1.28
20200214FRI24,2020-02-15 05:46:07,1:46:07,0,0,6.5,3.80,1.22
20200214FRI24,2020-02-15 05:46:17,1:46:17,0,0,6.5,3.80,1.22
20200214FRI24,2020-02-15 05:46:27,1:46:27,0,0,6.5,3.80,1.22
20200214FRI24,2020-02-15 05:46:37,1:46:37,0,0,6.5,3.80,1.22
20200214FRI24,2020-02-15 05:46:47,1:46:47,0,0,6.5,3.80,1.22
20200214FRI24,2020-02-15 05:46:57,1:46:57,0,0,6.5,4.40,1.17
