event_id,timestamp,game_starting_time,minutes,home,away,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI1,2020-02-14 16:35:15,2020-02-14 16:30:00,0:05:15,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:35:25,2020-02-14 16:30:00,0:05:25,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:35:25,2020-02-14 16:30:00,0:05:25,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:35:25,2020-02-14 16:30:00,0:05:25,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:35:36,2020-02-14 16:30:00,0:05:36,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:35:36,2020-02-14 16:30:00,0:05:36,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:35:36,2020-02-14 16:30:00,0:05:36,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:35:46,2020-02-14 16:30:00,0:05:46,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:35:46,2020-02-14 16:30:00,0:05:46,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:35:46,2020-02-14 16:30:00,0:05:46,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:35:56,2020-02-14 16:30:00,0:05:56,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:35:56,2020-02-14 16:30:00,0:05:56,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:35:56,2020-02-14 16:30:00,0:05:56,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:07,2020-02-14 16:30:00,0:06:07,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:07,2020-02-14 16:30:00,0:06:07,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:07,2020-02-14 16:30:00,0:06:07,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:17,2020-02-14 16:30:00,0:06:17,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:17,2020-02-14 16:30:00,0:06:17,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:17,2020-02-14 16:30:00,0:06:17,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:27,2020-02-14 16:30:00,0:06:27,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:27,2020-02-14 16:30:00,0:06:27,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:27,2020-02-14 16:30:00,0:06:27,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:37,2020-02-14 16:30:00,0:06:37,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:37,2020-02-14 16:30:00,0:06:37,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:37,2020-02-14 16:30:00,0:06:37,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:48,2020-02-14 16:30:00,0:06:48,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:48,2020-02-14 16:30:00,0:06:48,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:48,2020-02-14 16:30:00,0:06:48,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:36:58,2020-02-14 16:30:00,0:06:58,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:36:58,2020-02-14 16:30:00,0:06:58,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:36:58,2020-02-14 16:30:00,0:06:58,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:37:08,2020-02-14 16:30:00,0:07:08,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:37:08,2020-02-14 16:30:00,0:07:08,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:37:08,2020-02-14 16:30:00,0:07:08,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:37:19,2020-02-14 16:30:00,0:07:19,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:37:19,2020-02-14 16:30:00,0:07:19,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:37:19,2020-02-14 16:30:00,0:07:19,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:37:29,2020-02-14 16:30:00,0:07:29,Adelaide Utd,Central Coast Mariners,vs,vs,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:37:29,2020-02-14 16:30:00,0:07:29,Adelaide Utd,Central Coast Mariners,vs,vs,12.5,2.35,1.52
20200214FRI1,2020-02-14 16:37:29,2020-02-14 16:30:00,0:07:29,Adelaide Utd,Central Coast Mariners,vs,vs,14.5,3.70,1.23
20200214FRI1,2020-02-14 16:37:39,2020-02-14 16:30:00,0:07:39,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.90,1.80
20200214FRI1,2020-02-14 16:37:49,2020-02-14 16:30:00,0:07:49,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.92,1.78
20200214FRI1,2020-02-14 16:37:49,2020-02-14 16:30:00,0:07:49,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.40,1.50
20200214FRI1,2020-02-14 16:38:00,2020-02-14 16:30:00,0:08:00,Adelaide Utd,Central Coast Mariners,0,0,11.5,2.05,1.68
20200214FRI1,2020-02-14 16:38:00,2020-02-14 16:30:00,0:08:00,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.60,1.43
20200214FRI1,2020-02-14 16:38:10,2020-02-14 16:30:00,0:08:10,Adelaide Utd,Central Coast Mariners,0,0,11.5,2.05,1.68
20200214FRI1,2020-02-14 16:38:10,2020-02-14 16:30:00,0:08:10,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.60,1.43
20200214FRI1,2020-02-14 16:38:20,2020-02-14 16:30:00,0:08:20,Adelaide Utd,Central Coast Mariners,0,0,11.5,2.05,1.68
20200214FRI1,2020-02-14 16:38:20,2020-02-14 16:30:00,0:08:20,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.60,1.43
20200214FRI1,2020-02-14 16:38:30,2020-02-14 16:30:00,0:08:30,Adelaide Utd,Central Coast Mariners,0,0,11.5,2.05,1.68
20200214FRI1,2020-02-14 16:38:30,2020-02-14 16:30:00,0:08:30,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.60,1.43
20200214FRI1,2020-02-14 16:39:11,2020-02-14 16:30:00,0:09:11,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:39:11,2020-02-14 16:30:00,0:09:11,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:39:21,2020-02-14 16:30:00,0:09:21,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:39:21,2020-02-14 16:30:00,0:09:21,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:39:32,2020-02-14 16:30:00,0:09:32,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:39:32,2020-02-14 16:30:00,0:09:32,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:39:42,2020-02-14 16:30:00,0:09:42,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:39:42,2020-02-14 16:30:00,0:09:42,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:39:52,2020-02-14 16:30:00,0:09:52,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:39:52,2020-02-14 16:30:00,0:09:52,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:40:02,2020-02-14 16:30:00,0:10:02,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:40:02,2020-02-14 16:30:00,0:10:02,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:40:13,2020-02-14 16:30:00,0:10:13,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.00,1.72
20200214FRI1,2020-02-14 16:40:13,2020-02-14 16:30:00,0:10:13,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.50,1.46
20200214FRI1,2020-02-14 16:40:23,2020-02-14 16:30:00,0:10:23,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:40:23,2020-02-14 16:30:00,0:10:23,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:40:33,2020-02-14 16:30:00,0:10:33,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:40:33,2020-02-14 16:30:00,0:10:33,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:40:44,2020-02-14 16:30:00,0:10:44,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:40:44,2020-02-14 16:30:00,0:10:44,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:40:54,2020-02-14 16:30:00,0:10:54,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:40:54,2020-02-14 16:30:00,0:10:54,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:41:04,2020-02-14 16:30:00,0:11:04,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:41:04,2020-02-14 16:30:00,0:11:04,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:41:14,2020-02-14 16:30:00,0:11:14,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:41:14,2020-02-14 16:30:00,0:11:14,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:41:25,2020-02-14 16:30:00,0:11:25,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
