event_id,timestamp,minutes,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI29,2020-02-15 08:15:29,0:05:29,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:15:29,0:05:29,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:15:39,0:05:39,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:15:39,0:05:39,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:15:50,0:05:50,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:15:50,0:05:50,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:16:00,0:06:00,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:16:00,0:06:00,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:16:10,0:06:10,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:16:10,0:06:10,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:16:20,0:06:20,0,0,8.5,1.80,1.90
20200214FRI29,2020-02-15 08:16:20,0:06:20,0,0,9.5,2.30,1.54
20200214FRI29,2020-02-15 08:16:30,0:06:30,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:16:30,0:06:30,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:16:41,0:06:41,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:16:41,0:06:41,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:16:51,0:06:51,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:16:51,0:06:51,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:01,0:07:01,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:01,0:07:01,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:11,0:07:11,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:11,0:07:11,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:21,0:07:21,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:21,0:07:21,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:32,0:07:32,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:32,0:07:32,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:42,0:07:42,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:42,0:07:42,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:17:52,0:07:52,0,0,8.5,1.88,1.82
20200214FRI29,2020-02-15 08:17:52,0:07:52,0,0,9.5,2.45,1.48
20200214FRI29,2020-02-15 08:18:02,0:08:02,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:02,0:08:02,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:18:12,0:08:12,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:12,0:08:12,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:18:23,0:08:23,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:23,0:08:23,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:18:33,0:08:33,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:33,0:08:33,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:18:43,0:08:43,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:43,0:08:43,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:18:53,0:08:53,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:18:53,0:08:53,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:19:03,0:09:03,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:19:03,0:09:03,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:19:14,0:09:14,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:19:14,0:09:14,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:19:24,0:09:24,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:19:24,0:09:24,0,0,9.5,2.58,1.44
