timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-10 07:49:44,9.5,2.05,1.68,2020-02-10 08:00:00,-1 days +23:49:44.000000000
2020-02-10 07:49:44,10.5,2.55,1.45,2020-02-10 08:00:00,-1 days +23:49:44.000000000
2020-02-10 07:49:44,12.5,4.70,1.15,2020-02-10 08:00:00,-1 days +23:49:44.000000000
2020-02-10 08:42:29,8.5,2.02,1.70,2020-02-10 08:00:00,0 days 00:42:29.000000000
2020-02-10 08:42:29,9.5,2.95,1.34,2020-02-10 08:00:00,0 days 00:42:29.000000000
2020-02-10 08:47:24,7.5,1.72,2.00,2020-02-10 08:00:00,0 days 00:47:24.000000000
2020-02-10 08:47:24,8.5,2.45,1.48,2020-02-10 08:00:00,0 days 00:47:24.000000000
2020-02-10 08:48:13,7.5,1.72,2.00,2020-02-10 08:00:00,0 days 00:48:13.000000000
2020-02-10 08:48:13,8.5,2.45,1.48,2020-02-10 08:00:00,0 days 00:48:13.000000000
2020-02-10 08:49:11,7.5,1.72,2.00,2020-02-10 08:00:00,0 days 00:49:11.000000000
2020-02-10 08:49:11,8.5,2.45,1.48,2020-02-10 08:00:00,0 days 00:49:11.000000000
2020-02-10 08:52:12,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:52:12.000000000
2020-02-10 08:52:12,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:52:12.000000000
2020-02-10 08:53:18,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:53:18.000000000
2020-02-10 08:53:18,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:53:18.000000000
2020-02-10 08:54:13,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:54:13.000000000
2020-02-10 08:54:13,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:54:13.000000000
2020-02-10 08:55:12,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:55:12.000000000
2020-02-10 08:55:12,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:55:12.000000000
2020-02-10 08:56:14,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:56:14.000000000
2020-02-10 08:56:14,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:56:14.000000000
2020-02-10 08:57:14,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:57:14.000000000
2020-02-10 08:57:14,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:57:14.000000000
2020-02-10 08:58:13,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:58:13.000000000
2020-02-10 08:58:13,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:58:13.000000000
2020-02-10 08:59:25,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 00:59:25.000000000
2020-02-10 08:59:25,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 00:59:25.000000000
2020-02-10 09:00:13,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 01:00:13.000000000
2020-02-10 09:00:13,9.5,2.58,1.44,2020-02-10 08:00:00,0 days 01:00:13.000000000
2020-02-10 09:01:15,8.5,1.77,1.93,2020-02-10 08:00:00,0 days 01:01:15.000000000
