timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-11 05:15:13,9.5,2.25,1.57,2020-02-11 03:45:00,0 days 01:30:13.000000000
2020-02-11 05:15:13,10.5,4.40,1.17,2020-02-11 03:45:00,0 days 01:30:13.000000000
2020-02-11 05:15:38,9.5,2.38,1.51,2020-02-11 03:45:00,0 days 01:30:38.000000000
2020-02-11 05:15:38,10.5,4.70,1.15,2020-02-11 03:45:00,0 days 01:30:38.000000000
2020-02-11 05:16:03,9.5,2.38,1.51,2020-02-11 03:45:00,0 days 01:31:03.000000000
2020-02-11 05:16:03,10.5,4.70,1.15,2020-02-11 03:45:00,0 days 01:31:03.000000000
2020-02-11 05:16:28,8.5,1.47,2.48,2020-02-11 03:45:00,0 days 01:31:28.000000000
2020-02-11 05:16:28,9.5,2.40,1.50,2020-02-11 03:45:00,0 days 01:31:28.000000000
2020-02-11 05:16:53,8.5,1.53,2.33,2020-02-11 03:45:00,0 days 01:31:53.000000000
2020-02-11 05:16:53,9.5,2.58,1.44,2020-02-11 03:45:00,0 days 01:31:53.000000000
2020-02-11 05:18:08,9.5,1.61,2.17,2020-02-11 03:45:00,0 days 01:33:08.000000000
2020-02-11 05:18:08,10.5,2.80,1.38,2020-02-11 03:45:00,0 days 01:33:08.000000000
2020-02-11 05:18:33,9.5,1.68,2.05,2020-02-11 03:45:00,0 days 01:33:33.000000000
2020-02-11 05:18:33,10.5,3.00,1.33,2020-02-11 03:45:00,0 days 01:33:33.000000000
2020-02-11 05:18:58,9.5,1.68,2.05,2020-02-11 03:45:00,0 days 01:33:58.000000000
2020-02-11 05:18:58,10.5,3.00,1.33,2020-02-11 03:45:00,0 days 01:33:58.000000000
2020-02-11 05:19:24,9.5,1.68,2.05,2020-02-11 03:45:00,0 days 01:34:24.000000000
2020-02-11 05:19:24,10.5,3.00,1.33,2020-02-11 03:45:00,0 days 01:34:24.000000000
2020-02-11 05:19:49,9.5,1.75,1.95,2020-02-11 03:45:00,0 days 01:34:49.000000000
