timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:36:17,10.5,2.08,1.66,2020-02-12 18:00:00,00:36:17
2020-02-12 18:36:17,11.5,2.95,1.34,2020-02-12 18:00:00,00:36:17
2020-02-12 18:36:27,10.5,2.08,1.66,2020-02-12 18:00:00,00:36:27
2020-02-12 18:36:27,11.5,2.95,1.34,2020-02-12 18:00:00,00:36:27
2020-02-12 18:36:37,10.5,2.08,1.66,2020-02-12 18:00:00,00:36:37
2020-02-12 18:36:37,11.5,2.95,1.34,2020-02-12 18:00:00,00:36:37
2020-02-12 18:36:47,10.5,2.08,1.66,2020-02-12 18:00:00,00:36:47
2020-02-12 18:36:47,11.5,2.95,1.34,2020-02-12 18:00:00,00:36:47
2020-02-12 18:36:57,10.5,2.08,1.66,2020-02-12 18:00:00,00:36:57
2020-02-12 18:36:57,11.5,2.95,1.34,2020-02-12 18:00:00,00:36:57
2020-02-12 18:37:07,9.5,1.63,2.13,2020-02-12 18:00:00,00:37:07
2020-02-12 18:37:07,10.5,2.19,1.60,2020-02-12 18:00:00,00:37:07
2020-02-12 18:37:17,9.5,1.63,2.13,2020-02-12 18:00:00,00:37:17
2020-02-12 18:37:17,10.5,2.19,1.60,2020-02-12 18:00:00,00:37:17
2020-02-12 18:38:57,9.5,1.74,1.97,2020-02-12 18:00:00,00:38:57
2020-02-12 18:38:57,10.5,2.40,1.50,2020-02-12 18:00:00,00:38:57
2020-02-12 18:40:28,11.5,1.73,1.98,2020-02-12 18:00:00,00:40:28
2020-02-12 18:40:28,12.5,2.38,1.51,2020-02-12 18:00:00,00:40:28
2020-02-12 18:40:38,11.5,1.73,1.98,2020-02-12 18:00:00,00:40:38
2020-02-12 18:40:38,12.5,2.38,1.51,2020-02-12 18:00:00,00:40:38
2020-02-12 18:40:48,11.5,1.73,1.98,2020-02-12 18:00:00,00:40:48
2020-02-12 18:40:48,12.5,2.38,1.51,2020-02-12 18:00:00,00:40:48
2020-02-12 18:40:58,11.5,1.85,1.85,2020-02-12 18:00:00,00:40:58
2020-02-12 18:40:58,12.5,2.60,1.43,2020-02-12 18:00:00,00:40:58
2020-02-12 18:41:08,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:08
2020-02-12 18:41:08,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:08
2020-02-12 18:41:18,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:18
2020-02-12 18:41:18,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:18
2020-02-12 18:41:28,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:28
2020-02-12 18:41:28,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:28
2020-02-12 18:41:38,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:38
2020-02-12 18:41:38,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:38
2020-02-12 18:41:48,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:48
2020-02-12 18:41:48,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:48
