timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 08:40:13,9.5,2.29,1.55,2020-02-12 08:30:00,00:10:13
2020-02-12 08:40:28,8.5,1.78,1.92,2020-02-12 08:30:00,00:10:28
2020-02-12 08:40:28,9.5,2.29,1.55,2020-02-12 08:30:00,00:10:28
2020-02-12 08:40:44,8.5,1.78,1.92,2020-02-12 08:30:00,00:10:44
2020-02-12 08:40:44,9.5,2.29,1.55,2020-02-12 08:30:00,00:10:44
2020-02-12 08:40:59,8.5,1.78,1.92,2020-02-12 08:30:00,00:10:59
2020-02-12 08:40:59,9.5,2.29,1.55,2020-02-12 08:30:00,00:10:59
2020-02-12 08:41:14,8.5,1.78,1.92,2020-02-12 08:30:00,00:11:14
2020-02-12 08:41:14,9.5,2.29,1.55,2020-02-12 08:30:00,00:11:14
2020-02-12 08:41:29,8.5,1.78,1.92,2020-02-12 08:30:00,00:11:29
2020-02-12 08:41:29,9.5,2.29,1.55,2020-02-12 08:30:00,00:11:29
2020-02-12 08:42:14,8.5,1.80,1.90,2020-02-12 08:30:00,00:12:14
2020-02-12 08:42:14,9.5,2.30,1.54,2020-02-12 08:30:00,00:12:14
2020-02-12 08:42:30,8.5,1.80,1.90,2020-02-12 08:30:00,00:12:30
2020-02-12 08:42:30,9.5,2.30,1.54,2020-02-12 08:30:00,00:12:30
2020-02-12 08:42:45,8.5,1.80,1.90,2020-02-12 08:30:00,00:12:45
2020-02-12 08:42:45,9.5,2.30,1.54,2020-02-12 08:30:00,00:12:45
2020-02-12 08:43:00,8.5,1.80,1.90,2020-02-12 08:30:00,00:13:00
2020-02-12 08:43:00,9.5,2.30,1.54,2020-02-12 08:30:00,00:13:00
2020-02-12 08:43:15,8.5,1.80,1.90,2020-02-12 08:30:00,00:13:15
2020-02-12 08:43:15,9.5,2.30,1.54,2020-02-12 08:30:00,00:13:15
2020-02-12 08:43:30,8.5,1.80,1.90,2020-02-12 08:30:00,00:13:30
2020-02-12 08:43:30,9.5,2.30,1.54,2020-02-12 08:30:00,00:13:30
2020-02-12 08:43:45,8.5,1.87,1.83,2020-02-12 08:30:00,00:13:45
2020-02-12 08:43:45,9.5,2.43,1.49,2020-02-12 08:30:00,00:13:45
2020-02-12 08:44:00,8.5,1.87,1.83,2020-02-12 08:30:00,00:14:00
2020-02-12 08:44:00,9.5,2.43,1.49,2020-02-12 08:30:00,00:14:00
2020-02-12 08:44:16,8.5,1.87,1.83,2020-02-12 08:30:00,00:14:16
2020-02-12 08:44:16,9.5,2.43,1.49,2020-02-12 08:30:00,00:14:16
2020-02-12 08:44:31,8.5,1.87,1.83,2020-02-12 08:30:00,00:14:31
2020-02-12 08:44:31,9.5,2.43,1.49,2020-02-12 08:30:00,00:14:31
2020-02-12 08:44:46,8.5,1.87,1.83,2020-02-12 08:30:00,00:14:46
2020-02-12 08:44:46,9.5,2.43,1.49,2020-02-12 08:30:00,00:14:46
2020-02-12 08:45:01,8.5,1.87,1.83,2020-02-12 08:30:00,00:15:01
2020-02-12 08:45:01,9.5,2.43,1.49,2020-02-12 08:30:00,00:15:01
2020-02-12 08:45:16,8.5,1.87,1.83,2020-02-12 08:30:00,00:15:16
2020-02-12 08:45:16,9.5,2.43,1.49,2020-02-12 08:30:00,00:15:16
2020-02-12 08:45:31,8.5,1.94,1.76,2020-02-12 08:30:00,00:15:31
2020-02-12 08:45:31,9.5,2.58,1.44,2020-02-12 08:30:00,00:15:31
2020-02-12 08:45:47,8.5,1.94,1.76,2020-02-12 08:30:00,00:15:47
2020-02-12 08:45:47,9.5,2.58,1.44,2020-02-12 08:30:00,00:15:47
2020-02-12 08:46:02,8.5,1.94,1.76,2020-02-12 08:30:00,00:16:02
