timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-11 08:10:17,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:00:17.000000000
2020-02-11 08:10:17,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:00:17.000000000
2020-02-11 08:10:17,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:00:17.000000000
2020-02-11 08:10:43,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:00:43.000000000
2020-02-11 08:10:43,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:00:43.000000000
2020-02-11 08:10:43,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:00:43.000000000
2020-02-11 08:11:08,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:01:08.000000000
2020-02-11 08:11:08,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:01:08.000000000
2020-02-11 08:11:08,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:01:08.000000000
2020-02-11 08:11:33,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:01:33.000000000
2020-02-11 08:11:33,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:01:33.000000000
2020-02-11 08:11:33,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:01:33.000000000
2020-02-11 08:11:59,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:01:59.000000000
2020-02-11 08:11:59,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:01:59.000000000
2020-02-11 08:11:59,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:01:59.000000000
2020-02-11 08:12:24,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:02:24.000000000
2020-02-11 08:12:24,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:02:24.000000000
2020-02-11 08:12:24,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:02:24.000000000
2020-02-11 08:12:49,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:02:49.000000000
2020-02-11 08:12:49,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:02:49.000000000
2020-02-11 08:12:49,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:02:49.000000000
2020-02-11 08:13:14,9.5,2.12,1.64,2020-02-11 08:10:00,0 days 00:03:14.000000000
2020-02-11 08:13:14,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:03:14.000000000
2020-02-11 08:13:14,12.5,5.50,1.11,2020-02-11 08:10:00,0 days 00:03:14.000000000
2020-02-11 08:13:40,8.5,1.68,2.05,2020-02-11 08:10:00,0 days 00:03:40.000000000
2020-02-11 08:13:40,9.5,2.13,1.63,2020-02-11 08:10:00,0 days 00:03:40.000000000
2020-02-11 08:15:46,9.5,1.74,1.97,2020-02-11 08:10:00,0 days 00:05:46.000000000
2020-02-11 08:15:46,10.5,2.22,1.58,2020-02-11 08:10:00,0 days 00:05:46.000000000
2020-02-11 08:16:11,9.5,1.74,1.97,2020-02-11 08:10:00,0 days 00:06:11.000000000
2020-02-11 08:16:11,10.5,2.22,1.58,2020-02-11 08:10:00,0 days 00:06:11.000000000
2020-02-11 08:16:37,9.5,1.74,1.97,2020-02-11 08:10:00,0 days 00:06:37.000000000
2020-02-11 08:16:37,10.5,2.22,1.58,2020-02-11 08:10:00,0 days 00:06:37.000000000
2020-02-11 08:17:02,9.5,1.81,1.89,2020-02-11 08:10:00,0 days 00:07:02.000000000
2020-02-11 08:17:02,10.5,2.33,1.53,2020-02-11 08:10:00,0 days 00:07:02.000000000
2020-02-11 08:17:27,9.5,1.81,1.89,2020-02-11 08:10:00,0 days 00:07:27.000000000
2020-02-11 08:17:27,10.5,2.33,1.53,2020-02-11 08:10:00,0 days 00:07:27.000000000
2020-02-11 08:17:53,9.5,1.85,1.85,2020-02-11 08:10:00,0 days 00:07:53.000000000
2020-02-11 08:17:53,10.5,2.40,1.50,2020-02-11 08:10:00,0 days 00:07:53.000000000
2020-02-11 08:18:18,9.5,1.85,1.85,2020-02-11 08:10:00,0 days 00:08:18.000000000
2020-02-11 08:18:18,10.5,2.40,1.50,2020-02-11 08:10:00,0 days 00:08:18.000000000
2020-02-11 08:18:43,9.5,1.85,1.85,2020-02-11 08:10:00,0 days 00:08:43.000000000
2020-02-11 08:18:43,10.5,2.40,1.50,2020-02-11 08:10:00,0 days 00:08:43.000000000
2020-02-11 08:19:08,9.5,1.85,1.85,2020-02-11 08:10:00,0 days 00:09:08.000000000
2020-02-11 08:19:08,10.5,2.40,1.50,2020-02-11 08:10:00,0 days 00:09:08.000000000
2020-02-11 08:19:34,9.5,1.93,1.77,2020-02-11 08:10:00,0 days 00:09:34.000000000
2020-02-11 08:19:34,10.5,2.55,1.45,2020-02-11 08:10:00,0 days 00:09:34.000000000
2020-02-11 08:19:59,9.5,1.93,1.77,2020-02-11 08:10:00,0 days 00:09:59.000000000
2020-02-11 08:19:59,10.5,2.55,1.45,2020-02-11 08:10:00,0 days 00:09:59.000000000
2020-02-11 08:20:24,9.5,2.00,1.72,2020-02-11 08:10:00,0 days 00:10:24.000000000
2020-02-11 08:20:24,10.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:10:24.000000000
2020-02-11 08:20:50,9.5,2.00,1.72,2020-02-11 08:10:00,0 days 00:10:50.000000000
2020-02-11 08:20:50,10.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:10:50.000000000
2020-02-11 08:21:15,9.5,2.00,1.72,2020-02-11 08:10:00,0 days 00:11:15.000000000
2020-02-11 08:21:15,10.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:11:15.000000000
2020-02-11 08:21:40,9.5,2.00,1.72,2020-02-11 08:10:00,0 days 00:11:40.000000000
2020-02-11 08:21:40,10.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:11:40.000000000
2020-02-11 08:22:06,9.5,2.08,1.66,2020-02-11 08:10:00,0 days 00:12:06.000000000
2020-02-11 08:22:06,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:12:06.000000000
2020-02-11 08:22:31,9.5,2.08,1.66,2020-02-11 08:10:00,0 days 00:12:31.000000000
2020-02-11 08:22:31,10.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:12:31.000000000
2020-02-11 08:22:56,8.5,1.69,2.04,2020-02-11 08:10:00,0 days 00:12:56.000000000
2020-02-11 08:22:56,9.5,2.17,1.61,2020-02-11 08:10:00,0 days 00:12:56.000000000
2020-02-11 08:23:21,8.5,1.69,2.04,2020-02-11 08:10:00,0 days 00:13:21.000000000
2020-02-11 08:23:21,9.5,2.17,1.61,2020-02-11 08:10:00,0 days 00:13:21.000000000
2020-02-11 08:23:47,8.5,1.69,2.04,2020-02-11 08:10:00,0 days 00:13:47.000000000
2020-02-11 08:23:47,9.5,2.17,1.61,2020-02-11 08:10:00,0 days 00:13:47.000000000
2020-02-11 08:24:12,8.5,1.69,2.04,2020-02-11 08:10:00,0 days 00:14:12.000000000
2020-02-11 08:24:12,9.5,2.17,1.61,2020-02-11 08:10:00,0 days 00:14:12.000000000
2020-02-11 08:24:37,8.5,1.75,1.95,2020-02-11 08:10:00,0 days 00:14:37.000000000
2020-02-11 08:24:37,9.5,2.29,1.55,2020-02-11 08:10:00,0 days 00:14:37.000000000
2020-02-11 08:25:02,8.5,1.75,1.95,2020-02-11 08:10:00,0 days 00:15:02.000000000
2020-02-11 08:25:02,9.5,2.29,1.55,2020-02-11 08:10:00,0 days 00:15:02.000000000
2020-02-11 08:25:28,8.5,1.75,1.95,2020-02-11 08:10:00,0 days 00:15:28.000000000
2020-02-11 08:25:28,9.5,2.29,1.55,2020-02-11 08:10:00,0 days 00:15:28.000000000
2020-02-11 08:25:53,8.5,1.75,1.95,2020-02-11 08:10:00,0 days 00:15:53.000000000
2020-02-11 08:25:53,9.5,2.29,1.55,2020-02-11 08:10:00,0 days 00:15:53.000000000
2020-02-11 08:26:18,8.5,1.75,1.95,2020-02-11 08:10:00,0 days 00:16:18.000000000
2020-02-11 08:26:18,9.5,2.29,1.55,2020-02-11 08:10:00,0 days 00:16:18.000000000
2020-02-11 08:26:44,8.5,1.83,1.87,2020-02-11 08:10:00,0 days 00:16:44.000000000
2020-02-11 08:26:44,9.5,2.40,1.50,2020-02-11 08:10:00,0 days 00:16:44.000000000
2020-02-11 08:28:50,8.5,1.95,1.75,2020-02-11 08:10:00,0 days 00:18:50.000000000
2020-02-11 08:28:50,9.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:18:50.000000000
2020-02-11 08:29:15,8.5,1.95,1.75,2020-02-11 08:10:00,0 days 00:19:15.000000000
2020-02-11 08:29:15,9.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:19:15.000000000
2020-02-11 08:29:41,8.5,1.95,1.75,2020-02-11 08:10:00,0 days 00:19:41.000000000
2020-02-11 08:29:41,9.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:19:41.000000000
2020-02-11 08:30:06,8.5,1.95,1.75,2020-02-11 08:10:00,0 days 00:20:06.000000000
2020-02-11 08:30:06,9.5,2.65,1.42,2020-02-11 08:10:00,0 days 00:20:06.000000000
2020-02-11 08:30:31,8.5,2.04,1.69,2020-02-11 08:10:00,0 days 00:20:31.000000000
2020-02-11 08:30:31,9.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:20:31.000000000
2020-02-11 08:30:56,8.5,2.04,1.69,2020-02-11 08:10:00,0 days 00:20:56.000000000
2020-02-11 08:30:56,9.5,2.80,1.38,2020-02-11 08:10:00,0 days 00:20:56.000000000
2020-02-11 08:31:22,8.5,2.04,1.69,2020-02-11 08:10:00,0 days 00:21:22.000000000
